date,stock
20250310,601377.SH
20250310,601390.SH
20250310,601398.SH
20250310,601600.SH
20250310,601601.SH
20250310,601607.SH
20250310,601618.SH
20250310,601628.SH
20250310,601633.SH
20250310,601658.SH
20250310,601668.SH
20250310,601669.SH
20250310,601688.SH
20250310,601689.SH
20250310,601698.SH
20250310,601699.SH
20250310,601728.SH
20250310,601766.SH
20250310,601788.SH
20250310,601799.SH
20250310,601800.SH
20250310,601808.SH
20250310,601816.SH
20250310,601818.SH
20250310,601838.SH
20250310,601857.SH
20250310,601865.SH
20250310,601868.SH
20250310,601872.SH
20250310,601877.SH
20250310,601878.SH
20250310,601881.SH
20250310,601888.SH
20250310,601898.SH
20250310,601899.SH
20250310,601901.SH
20250310,601916.SH
20250310,601919.SH
20250310,601939.SH
20250310,601985.SH
20250310,601988.SH
20250310,601989.SH
20250310,601995.SH
20250310,601998.SH
20250310,603019.SH
20250310,603195.SH
20250310,603259.SH
20250310,603260.SH
20250310,603288.SH
20250310,603296.SH
20250310,603369.SH
20250310,603392.SH
20250310,603501.SH
20250310,603659.SH
20250310,603799.SH
20250310,603806.SH
20250310,603833.SH
20250310,603986.SH
20250310,603993.SH
20250310,605117.SH
20250310,605499.SH
20250310,688008.SH
20250310,688009.SH
20250310,688012.SH
20250310,688036.SH
20250310,688041.SH
20250310,688082.SH
20250310,688111.SH
20250310,688126.SH
20250310,688169.SH
20250310,688187.SH
20250310,688223.SH
20250310,688256.SH
20250310,688271.SH
20250310,688303.SH
20250310,688396.SH
20250310,688472.SH
20250310,688506.SH
20250310,688599.SH
20250310,688981.SH
20250616,000001.SZ
20250616,000002.SZ
20250616,000063.SZ
20250616,000100.SZ
20250616,000157.SZ
20250616,000166.SZ
20250616,000301.SZ
20250616,000333.SZ
20250616,000338.SZ
20250616,000408.SZ
20250616,000425.SZ
20250616,000538.SZ
20250616,000568.SZ
20250616,000596.SZ
20250616,000617.SZ
20250616,000625.SZ
20250616,000630.SZ
20250616,000651.SZ
20250616,000661.SZ
20250616,000708.SZ
20250616,000725.SZ
20250616,000768.SZ
20250616,000776.SZ
20250616,000786.SZ
20250616,000792.SZ
20250616,000800.SZ
20250616,000807.SZ
20250616,000858.SZ
20250616,000876.SZ
20250616,000895.SZ
20250616,000938.SZ
20250616,000963.SZ
20250616,000975.SZ
20250616,000977.SZ
20250616,000983.SZ
20250616,000999.SZ
20250616,001289.SZ
20250616,001391.SZ
20250616,001965.SZ
20250616,001979.SZ
20250616,002001.SZ
20250616,002027.SZ
20250616,002028.SZ
20250616,002049.SZ
20250616,002050.SZ
20250616,002074.SZ
20250616,002129.SZ
20250616,002142.SZ
20250616,002179.SZ
20250616,002180.SZ
20250616,002230.SZ
20250616,002236.SZ
20250616,002241.SZ
20250616,002252.SZ
20250616,002304.SZ
20250616,002311.SZ
20250616,002352.SZ
20250616,002371.SZ
20250616,002415.SZ
20250616,002422.SZ
20250616,002459.SZ
20250616,002460.SZ
20250616,002463.SZ
20250616,002466.SZ
20250616,002475.SZ
20250616,002493.SZ
20250616,002594.SZ
20250616,002600.SZ
20250616,002601.SZ
20250616,002648.SZ
20250616,002709.SZ
20250616,002714.SZ
20250616,002736.SZ
20250616,002916.SZ
20250616,002920.SZ
20250616,002938.SZ
20250616,003816.SZ
20250616,300014.SZ
20250616,300015.SZ
20250616,300033.SZ
20250616,300059.SZ
20250616,300122.SZ
20250616,300124.SZ
20250616,300274.SZ
20250616,300308.SZ
20250616,300316.SZ
20250616,300347.SZ
20250616,300394.SZ
20250616,300408.SZ
20250616,300413.SZ
20250616,300418.SZ
20250616,300433.SZ
20250616,300442.SZ
20250616,300498.SZ
20250616,300502.SZ
20250616,300628.SZ
20250616,300661.SZ
20250616,300750.SZ
20250616,300759.SZ
20250616,300760.SZ
20250616,300782.SZ
20250616,300832.SZ
20250616,300896.SZ
20250616,300979.SZ
20250616,300999.SZ
20250616,301236.SZ
20250616,301269.SZ
20250616,302132.SZ
20250616,600000.SH
20250616,600009.SH
20250616,600010.SH
20250616,600011.SH
20250616,600015.SH
20250616,600016.SH
20250616,600018.SH
20250616,600019.SH
20250616,600023.SH
20250616,600025.SH
20250616,600026.SH
20250616,600027.SH
20250616,600028.SH
20250616,600029.SH
20250616,600030.SH
20250616,600031.SH
20250616,600036.SH
20250616,600039.SH
20250616,600048.SH
20250616,600050.SH
20250616,600061.SH
20250616,600066.SH
20250616,600085.SH
20250616,600089.SH
20250616,600104.SH
20250616,600111.SH
20250616,600115.SH
20250616,600150.SH
20250616,600160.SH
20250616,600161.SH
20250616,600176.SH
20250616,600183.SH
20250616,600188.SH
20250616,600196.SH
20250616,600219.SH
20250616,600233.SH
20250616,600276.SH
20250616,600309.SH
20250616,600332.SH
20250616,600346.SH
20250616,600362.SH
20250616,600372.SH
20250616,600377.SH
20250616,600406.SH
20250616,600415.SH
20250616,600426.SH
20250616,600436.SH
20250616,600438.SH
20250616,600460.SH
20250616,600482.SH
20250616,600489.SH
20250616,600515.SH
20250616,600519.SH
20250616,600547.SH
20250616,600570.SH
20250616,600584.SH
20250616,600585.SH
20250616,600588.SH
20250616,600600.SH
20250616,600660.SH
20250616,600674.SH
20250616,600690.SH
20250616,600741.SH
20250616,600760.SH
20250616,600795.SH
20250616,600803.SH
20250616,600809.SH
20250616,600845.SH
20250616,600875.SH
20250616,600886.SH
20250616,600887.SH
20250616,600893.SH
20250616,600900.SH
20250616,600905.SH
20250616,600918.SH
20250616,600919.SH
20250616,600926.SH
20250616,600938.SH
20250616,600941.SH
20250616,600958.SH
20250616,600989.SH
20250616,600999.SH
20250616,601006.SH
20250616,601009.SH
20250616,601012.SH
20250616,601021.SH
20250616,601058.SH
20250616,601059.SH
20250616,601066.SH
20250616,601077.SH
20250616,601088.SH
20250616,601100.SH
20250616,601111.SH
20250616,601117.SH
20250616,601127.SH
20250616,601136.SH
20250616,601138.SH
20250616,601166.SH
20250616,601169.SH
20250616,601186.SH
20250616,601211.SH
20250616,601225.SH
20250616,601229.SH
20250616,601236.SH
20250616,601238.SH
20250616,601288.SH
20250616,601318.SH
20250616,601319.SH
20250616,601328.SH
20250616,601336.SH
20250616,601360.SH
20250616,601377.SH
20250616,601390.SH
20250616,601398.SH
20250616,601600.SH
20250616,601601.SH
20250616,601607.SH
20250616,601618.SH
20250616,601628.SH
20250616,601633.SH
20250616,601658.SH
20250616,601668.SH
20250616,601669.SH
20250616,601688.SH
20250616,601689.SH
20250616,601698.SH
20250616,601699.SH
20250616,601728.SH
20250616,601766.SH
20250616,601788.SH
20250616,601799.SH
20250616,601800.SH
20250616,601808.SH
20250616,601816.SH
20250616,601818.SH
20250616,601825.SH
20250616,601838.SH
20250616,601857.SH
20250616,601865.SH
20250616,601868.SH
20250616,601872.SH
20250616,601877.SH
20250616,601878.SH
20250616,601881.SH
20250616,601888.SH
20250616,601898.SH
20250616,601899.SH
20250616,601901.SH
20250616,601916.SH
20250616,601919.SH
20250616,601939.SH
20250616,601985.SH
20250616,601988.SH
20250616,601989.SH
20250616,601995.SH
20250616,601998.SH
20250616,603019.SH
20250616,603195.SH
20250616,603259.SH
20250616,603260.SH
20250616,603288.SH
20250616,603296.SH
20250616,603369.SH
20250616,603392.SH
20250616,603501.SH
20250616,603799.SH
20250616,603806.SH
20250616,603833.SH
20250616,603986.SH
20250616,603993.SH
20250616,605117.SH
20250616,605499.SH
20250616,688008.SH
20250616,688009.SH
20250616,688012.SH
20250616,688036.SH
20250616,688041.SH
20250616,688047.SH
20250616,688082.SH
20250616,688111.SH
20250616,688126.SH
20250616,688169.SH
20250616,688187.SH
20250616,688223.SH
20250616,688256.SH
20250616,688271.SH
20250616,688303.SH
20250616,688396.SH
20250616,688472.SH
20250616,688506.SH
20250616,688599.SH
20250616,688981.SH
20250908,000001.SZ
20250908,000002.SZ
20250908,000063.SZ
20250908,000100.SZ
20250908,000157.SZ
20250908,000166.SZ
20250908,000301.SZ
20250908,000333.SZ
20250908,000338.SZ
20250908,000408.SZ
20250908,000425.SZ
20250908,000538.SZ
20250908,000568.SZ
20250908,000596.SZ
20250908,000617.SZ
20250908,000625.SZ
20250908,000630.SZ
20250908,000651.SZ
20250908,000661.SZ
20250908,000708.SZ
20250908,000725.SZ
20250908,000768.SZ
20250908,000776.SZ
20250908,000786.SZ
20250908,000792.SZ
20250908,000800.SZ
20250908,000807.SZ
20250908,000858.SZ
20250908,000876.SZ
20250908,000895.SZ
20250908,000938.SZ
20250908,000963.SZ
20250908,000975.SZ
20250908,000977.SZ
20250908,000983.SZ
20250908,000999.SZ
20250908,001289.SZ
20250908,001391.SZ
20250908,001965.SZ
20250908,001979.SZ
20250908,002001.SZ
20250908,002027.SZ
20250908,002028.SZ
20250908,002049.SZ
20250908,002050.SZ
20250908,002074.SZ
20250908,002129.SZ
20250908,002142.SZ
20250908,002179.SZ
20250908,002180.SZ
20250908,002230.SZ
20250908,002236.SZ
20250908,002241.SZ
20250908,002252.SZ
20250908,002304.SZ
20250908,002311.SZ
20250908,002352.SZ
20250908,002371.SZ
20250908,002415.SZ
20250908,002422.SZ
20250908,002459.SZ
20250908,002460.SZ
20250908,002463.SZ
20250908,002466.SZ
20250908,002475.SZ
20250908,002493.SZ
20250908,002594.SZ
20250908,002600.SZ
20250908,002601.SZ
20250908,002648.SZ
20250908,002709.SZ
20250908,002714.SZ
20250908,002736.SZ
20250908,002916.SZ
20250908,002920.SZ
20250908,002938.SZ
20250908,003816.SZ
20250908,300014.SZ
20250908,300015.SZ
20250908,300033.SZ
20250908,300059.SZ
20250908,300122.SZ
20250908,300124.SZ
20250908,300274.SZ
20250908,300308.SZ
20250908,300316.SZ
20250908,300347.SZ
20250908,300394.SZ
20250908,300408.SZ
20250908,300413.SZ
20250908,300418.SZ
20250908,300433.SZ
20250908,300442.SZ
20250908,300498.SZ
20250908,300502.SZ
20250908,300628.SZ
20250908,300661.SZ
20250908,300750.SZ
20250908,300759.SZ
20250908,300760.SZ
20250908,300782.SZ
20250908,300832.SZ
20250908,300896.SZ
20250908,300979.SZ
20250908,300999.SZ
20250908,301236.SZ
20250908,301269.SZ
20250908,302132.SZ
20250908,600000.SH
20250908,600009.SH
20250908,600010.SH
20250908,600011.SH
20250908,600015.SH
20250908,600016.SH
20250908,600018.SH
20250908,600019.SH
20250908,600023.SH
20250908,600025.SH
20250908,600026.SH
20250908,600027.SH
20250908,600028.SH
20250908,600029.SH
20250908,600030.SH
20250908,600031.SH
20250908,600036.SH
20250908,600039.SH
20250908,600048.SH
20250908,600050.SH
20250908,600061.SH
20250908,600066.SH
20250908,600085.SH
20250908,600089.SH
20250908,600104.SH
20250908,600111.SH
20250908,600115.SH
20250908,600150.SH
20250908,600160.SH
20250908,600161.SH
20250908,600176.SH
20250908,600183.SH
20250908,600188.SH
20250908,600196.SH
20250908,600219.SH
20250908,600233.SH
20250908,600276.SH
20250908,600309.SH
20250908,600332.SH
20250908,600346.SH
20250908,600362.SH
20250908,600372.SH
20250908,600377.SH
20250908,600406.SH
20250908,600415.SH
20250908,600426.SH
20250908,600436.SH
20250908,600438.SH
20250908,600460.SH
20250908,600482.SH
20250908,600489.SH
20250908,600515.SH
20250908,600519.SH
20250908,600547.SH
20250908,600570.SH
20250908,600584.SH
20250908,600585.SH
20250908,600588.SH
20250908,600600.SH
20250908,600660.SH
20250908,600674.SH
20250908,600690.SH
20250908,600741.SH
20250908,600760.SH
20250908,600795.SH
20250908,600803.SH
20250908,600809.SH
20250908,600845.SH
20250908,600875.SH
20250908,600886.SH
20250908,600887.SH
20250908,600893.SH
20250908,600900.SH
20250908,600905.SH
20250908,600918.SH
20250908,600919.SH
20250908,600926.SH
20250908,600938.SH
20250908,600941.SH
20250908,600958.SH
20250908,600989.SH
20250908,600999.SH
20250908,601006.SH
20250908,601009.SH
20250908,601012.SH
20250908,601021.SH
20250908,601058.SH
20250908,601059.SH
20250908,601066.SH
20250908,601077.SH
20250908,601088.SH
20250908,601100.SH
20250908,601111.SH
20250908,601117.SH
20250908,601127.SH
20250908,601136.SH
20250908,601138.SH
20250908,601166.SH
20250908,601169.SH
20250908,601186.SH
20250908,601211.SH
20250908,601225.SH
20250908,601229.SH
20250908,601236.SH
20250908,601238.SH
20250908,601288.SH
20250908,601298.SH
20250908,601318.SH
20250908,601319.SH
20250908,601328.SH
20250908,601336.SH
20250908,601360.SH
20250908,601377.SH
20250908,601390.SH
20250908,601398.SH
20250908,601600.SH
20250908,601601.SH
20250908,601607.SH
20250908,601618.SH
20250908,601628.SH
20250908,601633.SH
20250908,601658.SH
20250908,601668.SH
20250908,601669.SH
20250908,601688.SH
20250908,601689.SH
20250908,601698.SH
20250908,601699.SH
20250908,601728.SH
20250908,601766.SH
20250908,601788.SH
20250908,601799.SH
20250908,601800.SH
20250908,601808.SH
20250908,601816.SH
20250908,601818.SH
20250908,601825.SH
20250908,601838.SH
20250908,601857.SH
20250908,601865.SH
20250908,601868.SH
20250908,601872.SH
20250908,601877.SH
20250908,601878.SH
20250908,601881.SH
20250908,601888.SH
20250908,601898.SH
20250908,601899.SH
20250908,601901.SH
20250908,601916.SH
20250908,601919.SH
20250908,601939.SH
20250908,601985.SH
20250908,601988.SH
20250908,601995.SH
20250908,601998.SH
20250908,603019.SH
20250908,603195.SH
20250908,603259.SH
20250908,603260.SH
20250908,603288.SH
20250908,603296.SH
20250908,603369.SH
20250908,603392.SH
20250908,603501.SH
20250908,603799.SH
20250908,603806.SH
20250908,603833.SH
20250908,603986.SH
20250908,603993.SH
20250908,605117.SH
20250908,605499.SH
20250908,688008.SH
20250908,688009.SH
20250908,688012.SH
20250908,688036.SH
20250908,688041.SH
20250908,688047.SH
20250908,688082.SH
20250908,688111.SH
20250908,688126.SH
20250908,688169.SH
20250908,688187.SH
20250908,688223.SH
20250908,688256.SH
20250908,688271.SH
20250908,688303.SH
20250908,688396.SH
20250908,688472.SH
20250908,688506.SH
20250908,688599.SH
20250908,688981.SH
20251215,000001.SZ
20251215,000002.SZ
20251215,000063.SZ
20251215,000100.SZ
20251215,000157.SZ
20251215,000166.SZ
20251215,000301.SZ
20251215,000333.SZ
20251215,000338.SZ
20251215,000408.SZ
20251215,000425.SZ
20251215,000538.SZ
20251215,000568.SZ
20251215,000596.SZ
20251215,000617.SZ
20251215,000625.SZ
20251215,000630.SZ
20251215,000651.SZ
20251215,000661.SZ
20251215,000708.SZ
20251215,000725.SZ
20251215,000768.SZ
20251215,000776.SZ
20251215,000786.SZ
20251215,000792.SZ
20251215,000807.SZ
20251215,000858.SZ
20251215,000876.SZ
20251215,000895.SZ
20251215,000938.SZ
20251215,000963.SZ
20251215,000975.SZ
20251215,000977.SZ
20251215,000983.SZ
20251215,000999.SZ
20251215,001391.SZ
20251215,001965.SZ
20251215,001979.SZ
20251215,002001.SZ
20251215,002027.SZ
20251215,002028.SZ
20251215,002049.SZ
20251215,002050.SZ
20251215,002074.SZ
20251215,002142.SZ
20251215,002179.SZ
20251215,002230.SZ
20251215,002236.SZ
20251215,002241.SZ
20251215,002252.SZ
20251215,002304.SZ
20251215,002311.SZ
20251215,002352.SZ
20251215,002371.SZ
20251215,002384.SZ
20251215,002415.SZ
20251215,002422.SZ
20251215,002459.SZ
20251215,002460.SZ
20251215,002463.SZ
20251215,002466.SZ
20251215,002475.SZ
20251215,002493.SZ
20251215,002594.SZ
20251215,002600.SZ
20251215,002601.SZ
20251215,002625.SZ
20251215,002648.SZ
20251215,002709.SZ
20251215,002714.SZ
20251215,002736.SZ
20251215,002916.SZ
20251215,002920.SZ
20251215,002938.SZ
20251215,003816.SZ
20251215,300014.SZ
20251215,300015.SZ
20251215,300033.SZ
20251215,300059.SZ
20251215,300122.SZ
20251215,300124.SZ
20251215,300251.SZ
20251215,300274.SZ
20251215,300308.SZ
20251215,300316.SZ
20251215,300347.SZ
20251215,300394.SZ
20251215,300408.SZ
20251215,300413.SZ
20251215,300418.SZ
20251215,300433.SZ
20251215,300442.SZ
20251215,300476.SZ
20251215,300498.SZ
20251215,300502.SZ
20251215,300628.SZ
20251215,300661.SZ
20251215,300750.SZ
20251215,300759.SZ
20251215,300760.SZ
20251215,300782.SZ
20251215,300803.SZ
20251215,300832.SZ
20251215,300866.SZ
20251215,300896.SZ
20251215,300979.SZ
20251215,300999.SZ
20251215,301236.SZ
20251215,301269.SZ
20251215,302132.SZ
20251215,600000.SH
20251215,600009.SH
20251215,600010.SH
20251215,600011.SH
20251215,600015.SH
20251215,600016.SH
20251215,600018.SH
20251215,600019.SH
20251215,600023.SH
20251215,600025.SH
20251215,600026.SH
20251215,600027.SH
20251215,600028.SH
20251215,600029.SH
20251215,600030.SH
20251215,600031.SH
20251215,600036.SH
20251215,600039.SH
20251215,600048.SH
20251215,600050.SH
20251215,600061.SH
20251215,600066.SH
20251215,600085.SH
20251215,600089.SH
20251215,600104.SH
20251215,600111.SH
20251215,600115.SH
20251215,600150.SH
20251215,600160.SH
20251215,600161.SH
20251215,600176.SH
20251215,600183.SH
20251215,600188.SH
20251215,600196.SH
20251215,600219.SH
20251215,600233.SH
20251215,600276.SH
20251215,600309.SH
20251215,600346.SH
20251215,600362.SH
20251215,600372.SH
20251215,600377.SH
20251215,600406.SH
20251215,600415.SH
20251215,600426.SH
20251215,600436.SH
20251215,600438.SH
20251215,600460.SH
20251215,600482.SH
20251215,600489.SH
20251215,600515.SH
20251215,600519.SH
20251215,600522.SH
20251215,600547.SH
20251215,600570.SH
20251215,600584.SH
20251215,600585.SH
20251215,600588.SH
20251215,600600.SH
20251215,600660.SH
20251215,600674.SH
20251215,600690.SH
20251215,600741.SH
20251215,600760.SH
20251215,600795.SH
20251215,600803.SH
20251215,600809.SH
20251215,600845.SH
20251215,600875.SH
20251215,600886.SH
20251215,600887.SH
20251215,600893.SH
20251215,600900.SH
20251215,600905.SH
20251215,600918.SH
20251215,600919.SH
20251215,600926.SH
20251215,600930.SH
20251215,600938.SH
20251215,600941.SH
20251215,600958.SH
20251215,600989.SH
20251215,600999.SH
20251215,601006.SH
20251215,601009.SH
20251215,601012.SH
20251215,601018.SH
20251215,601021.SH
20251215,601058.SH
20251215,601059.SH
20251215,601066.SH
20251215,601077.SH
20251215,601088.SH
20251215,601100.SH
20251215,601111.SH
20251215,601117.SH
20251215,601127.SH
20251215,601136.SH
20251215,601138.SH
20251215,601166.SH
20251215,601169.SH
20251215,601186.SH
20251215,601211.SH
20251215,601225.SH
20251215,601229.SH
20251215,601236.SH
20251215,601238.SH
20251215,601288.SH
20251215,601298.SH
20251215,601318.SH
20251215,601319.SH
20251215,601328.SH
20251215,601336.SH
20251215,601360.SH
20251215,601377.SH
20251215,601390.SH
20251215,601398.SH
20251215,601456.SH
20251215,601600.SH
20251215,601601.SH
20251215,601607.SH
20251215,601618.SH
20251215,601628.SH
20251215,601633.SH
20251215,601658.SH
20251215,601668.SH
20251215,601669.SH
20251215,601688.SH
20251215,601689.SH
20251215,601698.SH
20251215,601728.SH
20251215,601766.SH
20251215,601788.SH
20251215,601800.SH
20251215,601808.SH
20251215,601816.SH
20251215,601818.SH
20251215,601825.SH
20251215,601838.SH
20251215,601857.SH
20251215,601868.SH
20251215,601872.SH
20251215,601877.SH
20251215,601878.SH
20251215,601881.SH
20251215,601888.SH
20251215,601898.SH
20251215,601899.SH
20251215,601901.SH
20251215,601916.SH
20251215,601919.SH
20251215,601939.SH
20251215,601985.SH
20251215,601988.SH
20251215,601995.SH
20251215,601998.SH
20251215,603019.SH
20251215,603195.SH
20251215,603259.SH
20251215,603260.SH
20251215,603288.SH
20251215,603296.SH
20251215,603369.SH
20251215,603392.SH
20251215,603501.SH
20251215,603799.SH
20251215,603893.SH
20251215,603986.SH
20251215,603993.SH
20251215,605117.SH
20251215,605499.SH
20251215,688008.SH
20251215,688009.SH
20251215,688012.SH
20251215,688036.SH
20251215,688041.SH
20251215,688047.SH
20251215,688082.SH
20251215,688111.SH
20251215,688126.SH
20251215,688169.SH
20251215,688187.SH
20251215,688223.SH
20251215,688256.SH
20251215,688271.SH
20251215,688303.SH
20251215,688396.SH
20251215,688472.SH
20251215,688506.SH
20251215,688981.SH
20260615,000001.SZ
20260615,000002.SZ
20260615,000063.SZ
20260615,000100.SZ
20260615,000157.SZ
20260615,000166.SZ
20260615,000301.SZ
20260615,000333.SZ
20260615,000338.SZ
20260615,000408.SZ
20260615,000425.SZ
20260615,000538.SZ
20260615,000568.SZ
20260615,000596.SZ
20260615,000617.SZ
20260615,000625.SZ
20260615,000630.SZ
20260615,000651.SZ
20260615,000657.SZ
20260615,000708.SZ
20260615,000725.SZ
20260615,000768.SZ
20260615,000776.SZ
20260615,000792.SZ
20260615,000807.SZ
20260615,000858.SZ
20260615,000895.SZ
20260615,000938.SZ
20260615,000963.SZ
20260615,000975.SZ
20260615,000977.SZ
20260615,000988.SZ
20260615,000999.SZ
20260615,001280.SZ
20260615,001391.SZ
20260615,001965.SZ
20260615,001979.SZ
20260615,002001.SZ
20260615,002027.SZ
20260615,002028.SZ
20260615,002049.SZ
20260615,002050.SZ
20260615,002074.SZ
20260615,002142.SZ
20260615,002179.SZ
20260615,002202.SZ
20260615,002230.SZ
20260615,002236.SZ
20260615,002241.SZ
20260615,002304.SZ
20260615,002311.SZ
20260615,002352.SZ
20260615,002353.SZ
20260615,002371.SZ
20260615,002384.SZ
20260615,002415.SZ
20260615,002422.SZ
20260615,002460.SZ
20260615,002463.SZ
20260615,002466.SZ
20260615,002475.SZ
20260615,002493.SZ
20260615,002532.SZ
20260615,002558.SZ
20260615,002594.SZ
20260615,002600.SZ
20260615,002602.SZ
20260615,002625.SZ
20260615,002648.SZ
20260615,002709.SZ
20260615,002714.SZ
20260615,002736.SZ
20260615,002837.SZ
20260615,002916.SZ
20260615,002920.SZ
20260615,002938.SZ
20260615,003816.SZ
20260615,300014.SZ
20260615,300015.SZ
20260615,300033.SZ
20260615,300059.SZ
20260615,300122.SZ
20260615,300124.SZ
20260615,300251.SZ
20260615,300274.SZ
20260615,300308.SZ
20260615,300316.SZ
20260615,300394.SZ
20260615,300408.SZ
20260615,300413.SZ
20260615,300418.SZ
20260615,300433.SZ
20260615,300442.SZ
20260615,300450.SZ
20260615,300476.SZ
20260615,300498.SZ
20260615,300502.SZ
20260615,300628.SZ
20260615,300661.SZ
20260615,300750.SZ
20260615,300760.SZ
20260615,300803.SZ
20260615,300832.SZ
20260615,300866.SZ
20260615,300896.SZ
20260615,300999.SZ
20260615,301165.SZ
20260615,301236.SZ
20260615,301269.SZ
20260615,301308.SZ
20260615,302132.SZ
20260615,600000.SH
20260615,600009.SH
20260615,600010.SH
20260615,600011.SH
20260615,600015.SH
20260615,600016.SH
20260615,600018.SH
20260615,600019.SH
20260615,600023.SH
20260615,600025.SH
20260615,600026.SH
20260615,600027.SH
20260615,600028.SH
20260615,600029.SH
20260615,600030.SH
20260615,600031.SH
20260615,600036.SH
20260615,600039.SH
20260615,600048.SH
20260615,600050.SH
20260615,600061.SH
20260615,600066.SH
20260615,600085.SH
20260615,600089.SH
20260615,600104.SH
20260615,600111.SH
20260615,600115.SH
20260615,600118.SH
20260615,600150.SH
20260615,600160.SH
20260615,600176.SH
20260615,600183.SH
20260615,600188.SH
20260615,600196.SH
20260615,600219.SH
20260615,600221.SH
20260615,600233.SH
20260615,600276.SH
20260615,600309.SH
20260615,600346.SH
20260615,600362.SH
20260615,600372.SH
20260615,600406.SH
20260615,600415.SH
20260615,600426.SH
20260615,600436.SH
20260615,600438.SH
20260615,600460.SH
20260615,600482.SH
20260615,600489.SH
20260615,600515.SH
20260615,600519.SH
20260615,600522.SH
20260615,600547.SH
20260615,600549.SH
20260615,600570.SH
20260615,600584.SH
20260615,600585.SH
20260615,600588.SH
20260615,600600.SH
20260615,600660.SH
20260615,600674.SH
20260615,600690.SH
20260615,600741.SH
20260615,600760.SH
20260615,600795.SH
20260615,600803.SH
20260615,600809.SH
20260615,600845.SH
20260615,600875.SH
20260615,600886.SH
20260615,600887.SH
20260615,600893.SH
20260615,600900.SH
20260615,600905.SH
20260615,600918.SH
20260615,600919.SH
20260615,600926.SH
20260615,600930.SH
20260615,600938.SH
20260615,600941.SH
20260615,600958.SH
20260615,600989.SH
20260615,600999.SH
20260615,601006.SH
20260615,601009.SH
20260615,601012.SH
20260615,601018.SH
20260615,601021.SH
20260615,601058.SH
20260615,601059.SH
20260615,601066.SH
20260615,601077.SH
20260615,601088.SH
20260615,601100.SH
20260615,601111.SH
20260615,601117.SH
20260615,601127.SH
20260615,601136.SH
20260615,601138.SH
20260615,601166.SH
20260615,601169.SH
20260615,601186.SH
20260615,601211.SH
20260615,601225.SH
20260615,601229.SH
20260615,601238.SH
20260615,601288.SH
20260615,601318.SH
20260615,601319.SH
20260615,601328.SH
20260615,601336.SH
20260615,601360.SH
20260615,601377.SH
20260615,601390.SH
20260615,601398.SH
20260615,601456.SH
20260615,601600.SH
20260615,601601.SH
20260615,601607.SH
20260615,601618.SH
20260615,601628.SH
20260615,601633.SH
20260615,601658.SH
20260615,601668.SH
20260615,601669.SH
20260615,601688.SH
20260615,601689.SH
20260615,601698.SH
20260615,601727.SH
20260615,601728.SH
20260615,601766.SH
20260615,601788.SH
20260615,601800.SH
20260615,601816.SH
20260615,601818.SH
20260615,601825.SH
20260615,601838.SH
20260615,601857.SH
20260615,601868.SH
20260615,601872.SH
20260615,601877.SH
20260615,601878.SH
20260615,601881.SH
20260615,601888.SH
20260615,601898.SH
20260615,601899.SH
20260615,601901.SH
20260615,601916.SH
20260615,601919.SH
20260615,601939.SH
20260615,601985.SH
20260615,601988.SH
20260615,601995.SH
20260615,601998.SH
20260615,603019.SH
20260615,603259.SH
20260615,603260.SH
20260615,603288.SH
20260615,603296.SH
20260615,603369.SH
20260615,603392.SH
20260615,603501.SH
20260615,603799.SH
20260615,603893.SH
20260615,603986.SH
20260615,603993.SH
20260615,605117.SH
20260615,605499.SH
20260615,688008.SH
20260615,688009.SH
20260615,688012.SH
20260615,688036.SH
20260615,688041.SH
20260615,688047.SH
20260615,688072.SH
20260615,688082.SH
20260615,688111.SH
20260615,688126.SH
20260615,688183.SH
20260615,688223.SH
20260615,688256.SH
20260615,688271.SH
20260615,688303.SH
20260615,688396.SH
20260615,688472.SH
20260615,688506.SH
20260615,688521.SH
20260615,688981.SH
